"17627650035.057564"
"18729015286.914284"
"19899067817.38012"
"21141946729.161255"
"22462018269.580032"
"23863885543.467567"
"25352398313.28705"
"26932662841.589108"
"28610051724.30098"
"30390213656.206993"
"32279083062.264347"
"34282889520.105732"
"36408166890.201965"
"38661762060.69956"
"41050843203.90689"
"43582907430.80095"
"46265787718.79847"
"49107658976.39587"
"52117043096.207375"
"55302812835.47368"
"58674194350.35166"
"62240768197.34024"
"66012468602.16185"
"69999580783.44868"
"74212736105.83438"
"78662904824.73108"
"83361386173.37758"
"88319795531.93697"
"93550048408.75859"
"99064340955.72125"
"104875126733.14554"
"110995089435.49826"
"117437111287.35974"
"124214236820.33191"
"131339631746.14813"
"138826536649.65536"
"146688215238.07468"
"154937896900.43985"
"163588713353.8817"
"172653629181.9306"
"182145366104.67447"
"192076320861.90756"
"202458476638.68533"
"213303308018.27155"
"224621679510.63254"
"236423737775.5121"
"248718797737.77002"
"261515222879.06985"
"274820300083.85458"
"288640109518.58765"
"302979390130.7882"
"317841401467.8126"
"333227782633.5969"
"349138409323.4939"
"365571250001.55383"
"382522222409.38446"
"399985051719.23926"
"417951131764.0943"
"436409390891.8349"
"455346164096.79193"
"474745073176.9762"
"494586916746.6996"
"514849571998.89105"
"535507910156.3512"
"556533727573.5352"
"577895694447.4121"
"599559323064.7656"
"621486957451.7461"
"643637786197.2993"
"665967880093.7885"
"688430256074.6012"
"710974968729.0133"
"733549230439.6228"
"756097560917.6967"
"778561966608.8699"
"800882150108.0092"
"822995749361.247"
"844838606049.328"
"866345062144.5883"
"887448283219.9178"
"908080606668.4409"
"928173912574.6267"
"947660014568.637"
"966471067603.9355"
"984539989231.7144"
"1001800890612.4799"
"1018189513213.3027"
"1033643666895.8826"
"1048103664912.9954"
"1061512751204.479"
"1073817515324.2222"
"1084968290339.7717"
"1094919529129.1394"
"1103630154655.657"
"1111063880030.8171"
"1117189494474.9407"
"1121981111652.017"
"1125418377283.3606"
"1127486633427.6453"
"1128177037344.6836"
"19911502835.49062"
"21168648218.47123"
"22505019339.34089"
"23925440146.043377"
"25435002026.196804"
"27039075352.741055"
"28743321132.731865"
"30553702704.54889"
"32476497420.676975"
"34518308244.43126"
"36686075179.5029"
"38987086440.99121"
"41428989265.65476"
"44019800247.45808"
"46767915072.118164"
"49682117511.29529"
"52771587523.35488"
"56045908293.297295"
"59515072029.588005"
"63189484320.289894"
"67079966835.22266"
"71197758144.9757"
"75554512411.6278"
"80162295690.17795"
"85033579564.16068"
"90181231823.9659"
"95618503882.27884"
"101359014608.11125"
"107416730249.46489"
"113805940105.13913"
"120541227598.98277"
"127637436405.46497"
"135109631274.28113"
"142973053204.3586"
"151243068624.62308"
"159935112250.80524"
"169064623305.0098"
"178646974808.32553"
"188697395687.01047"
"199230885470.36407"
"210262121403.78177"
"221805357854.27704"
"233874317948.3129"
"246482077453.56384"
"259640940997.4299"
"273362310805.9741"
"287656548247.3689"
"302532828573.8678"
"317998989375.2927"
"334061373384.5871"
"350724666411.24695"
"367991731320.38556"
"385863439122.4727"
"404338498389.7818"
"423413284368.3584"
"443081669306.699"
"463334855671.7476"
"484161214066.5257"
"505546127798.59924"
"527471846171.4549"
"549917348678.1344"
"572858222364.6117"
"596266554695.7367"
"620110844295.3308"
"644355931940.7441"
"668962954167.3363"
"693889321776.9058"
"719088725443.1963"
"744511170465.1643"
"770103042532.8871"
"795807206141.0598"
"821563137010.8075"
"847307089562.7415"
"872972300124.8219"
"898489226160.2131"
"923785821367.0594"
"948787846038.759"
"973419211586.0765"
"997602357618.2635"
"1021258659467.1538"
"1044308863524.9329"
"1066673547262.1672"
"1088273600307.6947"
"1109030722516.242"
"1128867934533.2935"
"1147710095999.7664"
"1165484426230.6914"
"1182121021961.3723"
"1197553366588.5452"
"1211718825249.8394"
